Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	21	14.000000000000002	1.7579555513349176E-6	MDFI, CTBP2, IKZF1, TP53, TRIM27, SUV39H1, SMAD2, UBE2I, ESR2, KDM1A, UBE2D3, EP300, AES, REL, HDAC1, ATN1, PRMT6, SKIL, UBE2D1, TCF4, TRAF6	139	720	16792	3.523501199040768	0.0021020622108171017	1.9127939872431998E-4	0.002841107600504156
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	10	6.666666666666667	8.07225597326327E-6	DVL2, PSMA1, DVL3, LZTS2, AES, HDAC1, MAPK14, PSMA3, PSMD2, APC	139	163	16792	7.411396036544996	0.009615997155656975	8.0488668805756E-4	0.01304529572145885
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	9	6.0	1.0003382093092057E-5	HSP90AB1, MAPK1, PLCG1, FYN, GRB2, NCK1, ABL1, CRK, PIK3R1	139	127	16792	8.561037783946071	0.011902703907375689	9.206611816802157E-4	0.01616588568095212
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	16	10.666666666666668	1.5346387636928373E-5	MDFI, CTBP2, IKZF1, CCDC85B, TSG101, XRCC6, TP53, SUV39H1, UBE2I, SMAD2, ATXN1, KDM1A, AES, HDAC1, PRMT6, TRAF6	139	499	16792	3.873531235132135	0.018202071201446124	0.0013112657499676494	0.024799402605713006
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	6	4.0	2.9259306575336758E-5	KDM1A, EP300, CASP9, NEDD4, TP53, PIK3R1	139	44	16792	16.473512099411384	0.034417663715626934	0.0023322030028017915	0.047277366939424414
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	9	6.0	5.544304673601011E-5	ZDHHC17, REL, FYN, CASP8, IKBKG, UBE2V1, UBE2I, TRAF6, ABL1	139	161	16792	6.753116761249386	0.06421278875092684	0.0041393570686932835	0.08956743582250182
GOTERM_BP_DIRECT	GO:0070979~protein K11-linked ubiquitination	5	3.3333333333333335	6.617031543752208E-5	UBE2D4, UBE2E3, UBE2D3, UBE2H, UBE2E2	139	27	16792	22.371436184385825	0.07615270692456533	0.004648485031394811	0.10688849072320039
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	8	5.333333333333334	7.354548163440417E-5	EP300, HDAC1, MAPK14, PRKAB2, TP53, PRKAA1, CHD3, PIN1	139	124	16792	7.79391970294732	0.0842731696482002	0.004879013143248678	0.11879535456992274
GOTERM_BP_DIRECT	GO:0035666~TRIF-dependent toll-like receptor signaling pathway	5	3.3333333333333335	7.670827628251947E-5	UBE2D3, UBE2D2, CASP8, IKBKG, UBE2D1	139	28	16792	21.57245632065776	0.08773369328899328	0.00482114754549956	0.12390113194388208
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	9	6.0	1.3068532852351017E-4	PSMA1, UBE2D3, UBE2D2, PSMA3, SIAH1, UBE2I, UBE2H, UBE2D1, UBE2E1	139	182	16792	5.9739109811052264	0.14481765237482236	0.007791515582378339	0.21099988050140572
GOTERM_BP_DIRECT	GO:0071364~cellular response to epidermal growth factor stimulus	5	3.3333333333333335	1.48499388299791E-4	EGFR, EEF1A1, BAG4, PLCG1, ERBB2	139	33	16792	18.303902332679307	0.16286251880225677	0.008429365658517374	0.23972945933914414
GOTERM_BP_DIRECT	GO:0032202~telomere assembly	3	2.0	2.000738635214424E-4	ACD, TINF2, POT1	139	3	16792	120.80575539568346	0.21298846639316615	0.010827878057648843	0.3228623145300591
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	7	4.666666666666667	2.2826919931549292E-4	DVL2, KDM1A, TRAF2, EP300, TRIM27, ESR2, TRAF6	139	105	16792	8.053717026378896	0.2391122400918948	0.011810975538841362	0.36828287249282
GOTERM_BP_DIRECT	GO:0051974~negative regulation of telomerase activity	4	2.666666666666667	2.2985723996668593E-4	TP53, TINF2, POT1, TERF1	139	15	16792	32.21486810551559	0.24055755690563563	0.011399969840402369	0.37084050844605754
GOTERM_BP_DIRECT	GO:0038128~ERBB2 signaling pathway	5	3.3333333333333335	2.5948990717775475E-4	EGFR, GRB2, ERBB2, PIK3R1, CDC37	139	38	16792	15.895494131010981	0.2670294284604877	0.012349105215012535	0.4185544228755833
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	10	6.666666666666667	3.180200567065239E-4	EGFR, MAPK1, PSMA1, FYN, GRB2, ERBB2, PSMA3, MAPK8IP2, PSMD2, SMAD1	139	262	16792	4.610906694491735	0.31663800402130704	0.014536788367171649	0.5127354907627835
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	9	6.0	3.2462354114501005E-4	MAPK1, CASP9, IKBKG, TP53, SUV39H1, TRAF6, ABL1, UBE2E2, APC	139	208	16792	5.227172108467072	0.32201998142119703	0.014290882021401274	0.5233559333833848
GOTERM_BP_DIRECT	GO:0007049~cell cycle	9	6.0	4.3080971130442E-4	MAPK1, IKZF1, RIF1, TP53, SUV39H1, SIAH1, APPL1, PIN1, PRPF40A	139	217	16792	5.010376951894706	0.40297144514374983	0.018252452320110968	0.6939900980933
GOTERM_BP_DIRECT	GO:0014066~regulation of phosphatidylinositol 3-kinase signaling	6	4.0	4.549164087178913E-4	EGFR, MAPK1, FYN, GRB2, ERBB2, PIK3R1	139	78	16792	9.292750415052573	0.4199603627854691	0.018606068867057624	0.7326897062871707
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	31	20.666666666666668	5.030216327609211E-4	CCDC85B, ERBB2, XRCC6, ARNT2, KDM1A, HOXA1, AES, ATN1, PRMT6, PRKAA1, EWSR1, CHD3, EEF1A1, CTBP2, IKZF1, CREB3, TP53, TRIM27, SUV39H1, SMAD2, TFCP2, SMAD1, ESR2, ZSCAN1, ATXN1, MAPK1, RBPMS, HDAC1, MAPK14, IKBKG, TRIP6	139	1955	16792	1.9155899832563619	0.45243186860548845	0.0198754394617775	0.8098729890774536
GOTERM_BP_DIRECT	GO:0051865~protein autoubiquitination	5	3.3333333333333335	7.502131309551291E-4	TRAF2, UBE2D3, LRSAM1, UBE2D2, TRAF6	139	50	16792	12.080575539568345	0.5927557431762935	0.0285629204137946	1.2055966489823877
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	8	5.333333333333334	8.208761708735713E-4	EGFR, MAPK1, CREB3, SDCBP, CEACAM6, TRIP6, PIK3R1, APC	139	184	16792	5.252424147638411	0.6258102619528181	0.030251489899835504	1.3184471186608593
GOTERM_BP_DIRECT	GO:0016233~telomere capping	4	2.666666666666667	8.526428691480312E-4	ACD, TINF2, POT1, TERF1	139	23	16792	21.009696590553645	0.6397830792199506	0.030467104876702455	1.3691398407457145
GOTERM_BP_DIRECT	GO:0060071~Wnt signaling pathway, planar cell polarity pathway	6	4.0	9.669259425633073E-4	DVL2, PSMA1, DVL3, PSMA3, PSMD2, SMURF1	139	92	16792	7.878636221457617	0.6858768835335173	0.033484505968779166	1.5513087388447477
GOTERM_BP_DIRECT	GO:0007050~cell cycle arrest	7	4.666666666666667	0.0010926676260552136	TSG101, PRKAB2, TP53, PRKAA1, SKIL, ABL1, APC	139	141	16792	5.997448849431094	0.7298122609977531	0.036699301175850296	1.7513781060187084
GOTERM_BP_DIRECT	GO:0070423~nucleotide-binding oligomerization domain containing signaling pathway	4	2.666666666666667	0.0010941114994422595	CASP8, IKBKG, UBE2V1, TRAF6	139	25	16792	19.328920863309353	0.7302793378623891	0.03574464014883638	1.7536732566771795
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	5	3.3333333333333335	0.001151842269955132	EGFR, PLCG1, GRB2, ABL1, PIK3R1	139	56	16792	10.78622816032888	0.7483081762991145	0.03659859980355318	1.8453996709484777
GOTERM_BP_DIRECT	GO:0032091~negative regulation of protein binding	5	3.3333333333333335	0.001230957920393956	TFIP11, KDM1A, AES, GOLGA2, PIN1	139	57	16792	10.596996087340653	0.7710757822784202	0.0380560166708227	1.9709732909811373
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	4	2.666666666666667	0.0015306034133354817	UBE2D3, UBE2D2, EP300, UBE2D1	139	28	16792	17.25796505652621	0.8401526292929197	0.0459257112874637	2.445210342436621
GOTERM_BP_DIRECT	GO:0018108~peptidyl-tyrosine phosphorylation	7	4.666666666666667	0.0016607561015044062	EGFR, FYN, ERBB2, TRIM27, ABL1, TTN, CDC37	139	153	16792	5.527060704377674	0.8632468239539917	0.04852269117072405	2.650526653671037
GOTERM_BP_DIRECT	GO:0006464~cellular protein modification process	6	4.0	0.0017440766214968557	UBE2D3, UBE2D2, TSG101, UBE2I, ABL1, WDYHV1	139	105	16792	6.903186022610483	0.8762488215445831	0.0496861535494304	2.7817521616143814
GOTERM_BP_DIRECT	GO:1900740~positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	4	2.666666666666667	0.0018743027594296361	YWHAZ, YWHAG, CASP8, TP53	139	30	16792	16.107434052757796	0.8941408212969901	0.052063490137177815	2.986519267732002
GOTERM_BP_DIRECT	GO:0043507~positive regulation of JUN kinase activity	4	2.666666666666667	0.0020627298144354333	DVL2, DVL3, TRAF2, TRAF6	139	31	16792	15.58783940589464	0.9155535459589018	0.05585917484986547	3.282085131570245
GOTERM_BP_DIRECT	GO:0051291~protein heterooligomerization	5	3.3333333333333335	0.002242256420653917	TRAF2, BAG4, GRB2, CASP8, PRKAA1	139	67	16792	9.015354880274883	0.9319147394745617	0.05924078807876332	3.5629037532117214
GOTERM_BP_DIRECT	GO:0046677~response to antibiotic	4	2.666666666666667	0.002262529502631066	CASP9, CASP8, TP53, SKIL	139	32	16792	15.100719424460433	0.9335507106910687	0.05847226298435071	3.5945671483212482
GOTERM_BP_DIRECT	GO:0060020~Bergmann glial cell differentiation	3	2.0	0.0023243081300110555	MAPK1, VIM, ABL1	139	9	16792	40.26858513189449	0.9382977691250843	0.05875606077086226	3.6909956051741633
GOTERM_BP_DIRECT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	5	3.3333333333333335	0.0027715739536422214	PSMA1, PSMA3, PSMD2, UBE2D1, UBE2E1	139	71	16792	8.5074475630763	0.9639258950653163	0.06824435351039326	4.386425640850167
GOTERM_BP_DIRECT	GO:0048010~vascular endothelial growth factor receptor signaling pathway	5	3.3333333333333335	0.00291616100191898	FYN, MAPK14, NCK1, CRK, PIK3R1	139	72	16792	8.389288569144684	0.9696738310289622	0.0702392702415825	4.610226934074147
GOTERM_BP_DIRECT	GO:0000723~telomere maintenance	4	2.666666666666667	0.0031799506334580503	ACD, XRCC6, POT1, TERF1	139	36	16792	13.422861710631496	0.9779063679084854	0.0748555815144678	5.017272132960704
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	6	4.0	0.0033516423532108175	PLCG1, FYN, GRB2, CEACAM8, CEACAM6, PIK3R1	139	122	16792	5.941266658804104	0.9820228578910059	0.07722798951651477	5.281328004821029
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	5	3.3333333333333335	0.0033807289302659176	TRAF2, CREB3, ABL1, UBQLN1, PIK3R1	139	75	16792	8.053717026378896	0.9826400324455951	0.07640547208100501	5.3259938708606125
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	9	6.0	0.0033842238714706127	ADAMTSL4, TP53, SIAH1, TRAF6, ABL1, ITSN1, RPS6, TERF1, APC	139	300	16792	3.624172661870504	0.9827127506634231	0.07506734333617338	5.331359434895355
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	12	8.0	0.003416634529422076	DVL2, PLSCR1, IKZF3, EP300, MEOX2, REL, CREB3, OTX1, ARNT2, TP53, SMAD2, SMAD1	139	513	16792	2.8258656232908415	0.9833727773979457	0.07438462350094821	5.3811038976944285
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	12	8.0	0.0035185005516996225	DVL2, MAPK1, DVL3, CREB3, HDAC1, XRCC6, ARNT2, TP53, UBE2V1, SMAD2, ESR2, TCF4	139	515	16792	2.8148913878605857	0.9852877077056561	0.07515670030711752	5.537290104772663
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	5	3.3333333333333335	0.003546138277639139	PSMA1, PSMA3, PSMD2, UBE2D1, UBE2E1	139	76	16792	7.9477470655054905	0.9857681312918223	0.07440085631639548	5.579623951677359
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	6	4.0	0.003979232753359412	DVL2, EGFR, DVL3, ERBB2, ABL1, PIN1	139	127	16792	5.707358522630715	0.9915420093543637	0.08169507333354875	6.240692322096542
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	5	3.3333333333333335	0.0040752015704268296	PSMA1, PSMA3, PSMD2, UBE2D1, UBE2E1	139	79	16792	7.64593388580275	0.9924633901185395	0.0821800903784774	6.386588705547336
GOTERM_BP_DIRECT	GO:0032211~negative regulation of telomere maintenance via telomerase	3	2.0	0.004192919340482921	ACD, TINF2, TERF1	139	12	16792	30.201438848920866	0.9934577617232535	0.08306170787857492	6.565258042097922
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	4	2.666666666666667	0.005271420387515887	CASP9, TP53, ABL1, PIN1	139	43	16792	11.237744687970553	0.9982118611058933	0.10168111525029155	8.187356523919242
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	6	4.0	0.005314052660865927	HSP90AB1, DVL3, EP300, PIK3R1, CDC37, PIN1	139	136	16792	5.329665679221328	0.9983012834524226	0.10084337478081973	8.250930719053306
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	5	3.3333333333333335	0.0055116518389261605	FYN, NCK1, SDCBP, ITSN1, CRK	139	86	16792	7.023590429981596	0.9986608172660739	0.1027798597613162	8.545056088727232
GOTERM_BP_DIRECT	GO:0042110~T cell activation	4	2.666666666666667	0.006763131890663396	NEDD4, FYN, NCK1, CASP8	139	47	16792	10.281340884739018	0.9997033531824401	0.12279592556723518	10.387434183541854
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	12	8.0	0.007145290988086407	MAPK1, PLSCR1, UBE2D3, EP300, CASP9, CASP14, MAPK14, ADAMTSL4, CASP8, IKBKG, TP53, SIAH1	139	567	16792	2.5567355639298084	0.9998128530051755	0.1273736973465125	10.94305634937599
GOTERM_BP_DIRECT	GO:0046854~phosphatidylinositol phosphorylation	5	3.3333333333333335	0.007527361574966225	EGFR, FYN, GRB2, ERBB2, PIK3R1	139	94	16792	6.425838052961885	0.9998819420155499	0.13178658877144844	11.495317861860821
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	7	4.666666666666667	0.008353875798388692	TRAF2, IKZF3, CASP9, FYN, CASP8, TP53, SKIL	139	213	16792	3.9701421961022727	0.9999564495741431	0.14314452615113238	12.679024170929843
GOTERM_BP_DIRECT	GO:0007519~skeletal muscle tissue development	4	2.666666666666667	0.008481755051088903	EP300, MEOX2, MAPK14, SKIL	139	51	16792	9.474961207504585	0.9999626792844142	0.14314303204248136	12.86083636883788
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	6	4.0	0.008649266893694222	NEDD4, SIAH1, SMURF1, UBE2D1, UBE2E1, LNX1	139	153	16792	4.737480603752292	0.9999695128723322	0.14375360923863434	13.098458913019472
GOTERM_BP_DIRECT	GO:0007004~telomere maintenance via telomerase	3	2.0	0.009411691176817432	ACD, POT1, TERF1	139	18	16792	20.134292565947245	0.9999878616953766	0.15334162956553854	14.172330178478465
GOTERM_BP_DIRECT	GO:0048015~phosphatidylinositol-mediated signaling	5	3.3333333333333335	0.011374932483477193	EGFR, FYN, GRB2, ERBB2, PIK3R1	139	106	16792	5.698384688475634	0.9999988706020485	0.18000845049076597	16.880528306002706
GOTERM_BP_DIRECT	GO:0000187~activation of MAPK activity	5	3.3333333333333335	0.011743074985564449	MAPK1, MAPK14, IKBKG, PRKAA1, TRAF6	139	107	16792	5.6451287568076385	0.9999992768474683	0.18290093598824586	17.379352070502684
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	10	6.666666666666667	0.012909455689750809	EGFR, BAG4, YWHAZ, HDAC1, ARNT2, TP53, PRKAA1, TRAF6, RPS6, PIK3R1	139	455	16792	2.655071547157878	0.9999998240784569	0.1967261144865533	18.9412879140168
GOTERM_BP_DIRECT	GO:0007249~I-kappaB kinase/NF-kappaB signaling	4	2.666666666666667	0.013212883969319396	TRAF2, REL, IKBKG, TRAF6	139	60	16792	8.053717026378898	0.9999998782429314	0.19838617801109826	19.34305336379756
GOTERM_BP_DIRECT	GO:0090103~cochlea morphogenesis	3	2.0	0.013908740821796151	DVL2, DVL3, HOXA1	139	22	16792	16.473512099411384	0.9999999476665106	0.20520110238250344	20.257384831869473
GOTERM_BP_DIRECT	GO:1904886~beta-catenin destruction complex disassembly	3	2.0	0.013908740821796151	DVL2, DVL3, APC	139	22	16792	16.473512099411384	0.9999999476665106	0.20520110238250344	20.257384831869473
GOTERM_BP_DIRECT	GO:0030168~platelet activation	5	3.3333333333333335	0.014965355083808961	MAPK1, PLSCR1, YWHAZ, FYN, PIK3R1	139	115	16792	5.252424147638411	0.9999999854971944	0.2164374407478068	21.627165919208323
GOTERM_BP_DIRECT	GO:0030512~negative regulation of transforming growth factor beta receptor signaling pathway	4	2.666666666666667	0.015710927208465952	SMAD2, SKIL, SMURF1, PIN1	139	64	16792	7.550359712230216	0.9999999941409323	0.2233278837574748	22.580398981471717
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	5	3.3333333333333335	0.01630396573414331	PSMA1, TRAF2, BAG4, PSMA3, PSMD2	139	118	16792	5.118887940495061	0.9999999971521186	0.22810274115600604	23.33083597269092
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	5	3.3333333333333335	0.01676632091913914	RPSA, UPF2, RPS13, RPL10A, RPS6	139	119	16792	5.075872075448884	0.9999999983777224	0.23114263009429203	23.91116507526747
GOTERM_BP_DIRECT	GO:0038061~NIK/NF-kappaB signaling	4	2.666666666666667	0.017052762086998068	PSMA1, REL, PSMA3, PSMD2	139	66	16792	7.321560933071725	0.9999999988553905	0.23198906789837592	24.26862415194747
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	5	3.3333333333333335	0.01723682153979128	DVL2, PSMA1, PSMA3, PSMD2, PIN1	139	120	16792	5.03357314148681	0.9999999990852448	0.23160215614211055	24.49748576798011
GOTERM_BP_DIRECT	GO:0042327~positive regulation of phosphorylation	3	2.0	0.017776157266293082	EGFR, SDCBP, ITSN1	139	25	16792	14.496690647482016	0.9999999995258289	0.23537377611283494	25.164371500396253
GOTERM_BP_DIRECT	GO:0097352~autophagosome maturation	3	2.0	0.017776157266293082	TSG101, VTI1B, UBQLN1	139	25	16792	14.496690647482016	0.9999999995258289	0.23537377611283494	25.164371500396253
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	9	6.0	0.018299620541190352	DVL2, DVL3, PLCG1, FYN, MAPK14, SDCBP, PRKAA1, SMAD2, ITSN1	139	403	16792	2.6978952817894566	0.9999999997494965	0.23885598546066655	25.80634339190174
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	6	4.0	0.0191802025395225	DVL2, DVL3, LZTS2, AES, PRKAA1, APC	139	187	16792	3.8761204939791485	0.9999999999144342	0.24625720347440472	26.874641539065557
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	4	2.666666666666667	0.01992332381113373	GRB2, MAPK14, TP53, SDCBP	139	70	16792	6.903186022610484	0.999999999965463	0.25190761044791166	27.764931318933385
GOTERM_BP_DIRECT	GO:0051225~spindle assembly	3	2.0	0.020577469668873385	CCDC155, CEP63, GOLGA2	139	27	16792	13.422861710631496	0.9999999999844691	0.2564267032763834	28.540199832073586
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	7	4.666666666666667	0.02124202576055291	PLSCR1, MAPK14, ERBB2, VIM, TP53, PRKAA1, SMAD1	139	262	16792	3.2276346861442144	0.999999999993108	0.260928471086158	29.3198081227942
GOTERM_BP_DIRECT	GO:0006513~protein monoubiquitination	3	2.0	0.022042613227627666	UBE2D3, TSG101, NEDD4	139	28	16792	12.943473792394657	0.9999999999974121	0.2667248762330381	30.24840204701862
GOTERM_BP_DIRECT	GO:2000145~regulation of cell motility	3	2.0	0.022042613227627666	EGFR, ERBB2, ABL1	139	28	16792	12.943473792394657	0.9999999999974121	0.2667248762330381	30.24840204701862
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	5	3.3333333333333335	0.023531225457765696	HSP90AB1, HDAC1, FYN, ITSN1, PIN1	139	132	16792	4.575975583169827	0.9999999999995821	0.2793684069936485	31.944680177856156
GOTERM_BP_DIRECT	GO:0051973~positive regulation of telomerase activity	3	2.0	0.023549694976965792	MAPK1, ACD, POT1	139	29	16792	12.49714710989829	0.9999999999995914	0.27686654312656345	31.9654811013786
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	4	2.666666666666667	0.02386330715454368	HSP90AB1, MAPK1, BAG4, EP300	139	75	16792	6.442973621103118	0.9999999999997219	0.2773567073988793	32.31777131280589
GOTERM_BP_DIRECT	GO:0006914~autophagy	5	3.3333333333333335	0.024123066767389997	LRSAM1, TSG101, UBQLN4, OPTN, ABL1	139	133	16792	4.5415697517174225	0.9999999999997977	0.27730641256595945	32.608270767617455
GOTERM_BP_DIRECT	GO:0098792~xenophagy	2	1.3333333333333335	0.024453980427688916	CALCOCO2, OPTN	139	3	16792	80.53717026378898	0.9999999999998652	0.2779509421092494	32.9766505386829
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	4	2.666666666666667	0.024698259298967132	PRKAB2, PRKAA1, OPTN, UBQLN1	139	76	16792	6.358197652404392	0.9999999999999002	0.2777476941620438	33.24737384240025
GOTERM_BP_DIRECT	GO:0030509~BMP signaling pathway	4	2.666666666666667	0.024698259298967132	UBE2D3, SMAD1, SMURF1, UBE2D1	139	76	16792	6.358197652404392	0.9999999999999002	0.2777476941620438	33.24737384240025
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	3	2.0	0.02509793727791592	GRB2, MAPK14, TP53	139	30	16792	12.080575539568345	0.9999999999999388	0.27902990817532836	33.68810777181119
GOTERM_BP_DIRECT	GO:0010803~regulation of tumor necrosis factor-mediated signaling pathway	3	2.0	0.02509793727791592	TRAF2, CASP8, IKBKG	139	30	16792	12.080575539568345	0.9999999999999388	0.27902990817532836	33.68810777181119
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	4	2.666666666666667	0.026415074741943934	GRB2, APPL1, PIK3R3, PIK3R1	139	78	16792	6.195166943368383	0.9999999999999879	0.2888650986787955	35.1213006821281
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	5	3.3333333333333335	0.026516182439374893	YWHAG, OPTN, CEP63, CEP70, TERF1	139	137	16792	4.408969175024944	0.9999999999999893	0.2872420330001233	35.23010752704785
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	5	3.3333333333333335	0.026516182439374893	AES, REL, HDAC1, FYN, SMAD2	139	137	16792	4.408969175024944	0.9999999999999893	0.2872420330001233	35.23010752704785
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	3	2.0	0.02668657227634975	GRB2, MAPK14, TP53	139	31	16792	11.69087955442098	0.9999999999999913	0.2862830040720997	35.41308496578682
